INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);SECTOR IES;CARACTER IES;MUNICIPIO DE DOMICILIO DE LA IES;PROGRAMA ACADÉMICO;ÁREA DE CONOCIMIENTO;SEXO;AÑO;SEMESTRE;MATRICULADOS 
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;44
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;35
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;18
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2023;2;43
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2023;2;80
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;105
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;80
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;21
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;22
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;156
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;132
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;33
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;22
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;20
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;1
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2023;1;45
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2023;2;44
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2023;1;98
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2023;2;101
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;78
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;73
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;23
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;9
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;48
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;29
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;34
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;11
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;55
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;31
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;56
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;48
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;57
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;40
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;35
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;26
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;97
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;101
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;19
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;24
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;35
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;6
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;32
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;7
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;339
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;199
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;185
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;122
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;9
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;4
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;13
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;7
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;1;7
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;2;9
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;1;59
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;2;41
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;8
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;10
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;8
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;52
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;26
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;8
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;4
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;55
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;28
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;17
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;4
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2023;1;6
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2023;2;3
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2023;1;31
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2023;2;10
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2023;1;25
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2023;2;15
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2023;1;78
UNIVERSIDAD LIBRE;Privado;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2023;2;84
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;52
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;20
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;47
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;13
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;43
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;26
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;7
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;1
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;10
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;3
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;6
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;5
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;67
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;56
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;19
UNIVERSIDAD CATOLICA DE PEREIRA;Privado;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;13
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;1;77
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;2;56
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;1;242
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;2;161
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2023;1;15
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2023;2;10
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2023;1;67
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2023;2;30
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2023;1;44
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2023;2;26
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2023;1;53
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2023;2;40
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2023;1;33
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2023;2;21
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2023;1;76
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2023;2;29
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2023;1;19
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2023;2;4
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2023;1;39
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2023;2;16
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2023;1;66
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2023;2;41
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2023;1;112
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2023;2;59
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2023;1;17
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2023;2;10
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2023;1;39
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2023;2;22
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2023;1;39
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2023;2;29
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2023;1;14
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2023;2;13
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;13
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;9
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;11
FUNDACION UNIVERSITARIA DEL AREA ANDINA;Privado;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;10
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2023;1;7
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2023;2;2
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Femenino;2023;1;3
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;7
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;2
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;Privado;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;99
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;142
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;13
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;67
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;2;3
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;1;9
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;2;2
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;1;15
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;Privado;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;2;14
