INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);SECTOR IES;CARACTER IES;MUNICIPIO DE DOMICILIO DE LA IES;PROGRAMA ACADÉMICO;ÁREA DE CONOCIMIENTO;SEXO;AÑO;SEMESTRE;MATRICULADOS 
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;35
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;58
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;46
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;48
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;44
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;174
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;202
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;57
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;63
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;1;275
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;2;287
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;1;946
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;2;963
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2023;1;45
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2023;2;41
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2023;1;173
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2023;2;156
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2023;1;129
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2023;2;121
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2023;1;123
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2023;2;129
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2023;1;127
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2023;2;129
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2023;1;220
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2023;2;217
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2023;1;53
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2023;2;47
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2023;1;148
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2023;2;140
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2023;1;228
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2023;2;225
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2023;1;336
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2023;2;339
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2023;1;46
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2023;2;52
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2023;1;115
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2023;2;122
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2023;1;117
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2023;2;106
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2023;1;32
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2023;2;33
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;24
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;30
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;24
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;31
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2023;1;22
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2023;2;19
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Femenino;2023;1;16
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Femenino;2023;2;9
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;5
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;8
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;3
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;13
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;1;10
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;2;11
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;1;24
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;2;30
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;208
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;303
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;33
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;90
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;1;13
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;2;15
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;1;48
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;2;55
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;15
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;17
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;3
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;1;36
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2023;2;41
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;1;83
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2023;2;79
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;38
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;45
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;12
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;16
